path,aspect-ratio,category,subcategory,description
assets/images/artbook/Social/IMG_4976.webp,0.7512953367875648,Social,Social,
assets/images/artbook/Social/IMG_5295.webp,0.75,Social,Social,
assets/images/artbook/Social/IMG_5381.webp,0.75,Social,Social,
assets/images/artbook/Social/IMG_5450.webp,0.75,Social,Social,
assets/images/artbook/Social/IMG_5451.webp,0.75,Social,Social,
assets/images/artbook/Social/IMG_5452.webp,0.75,Social,Social,
assets/images/artbook/Social/IMG_5486.webp,0.75,Social,Social,
assets/images/artbook/Social/IMG_5536.webp,0.75,Social,Social,
assets/images/artbook/Social/IMG_5610.webp,0.5625,Social,Social,
assets/images/artbook/Social/IMG_5615.webp,0.75,Social,Social,
assets/images/artbook/Social/IMG_5703.webp,1.3333333333333333,Social,Social,
assets/images/artbook/Social/IMG_5706.webp,0.75,Social,Social,
assets/images/artbook/Social/IMG_5794.webp,0.75,Social,Social,
assets/images/artbook/Social/IMG_6237.webp,1.3310344827586207,Social,Social,
assets/images/artbook/Social/IMG_6682.webp,1.3333333333333333,Social,Social,
assets/images/artbook/Social/img_6735.webp,1.3333333333333333,Social,Social,
assets/images/artbook/Social/IMG_7124.webp,1.3310344827586207,Social,Social,
assets/images/artbook/Social/IMG_7130.webp,1.3310344827586207,Social,Social,
assets/images/artbook/Social/IMG_7132.webp,1.3310344827586207,Social,Social,
assets/images/artbook/Social/IMG_7349.webp,1.3333333333333333,Social,Social,
assets/images/artbook/Social/IMG_9407.webp,1.3333333333333333,Social,Social,
assets/images/artbook/Social/magicians.webp,1.3333333333333333,Social,Social,
assets/images/artbook/Social/mahjong.webp,1.3333333333333333,Social,Social,
assets/images/artbook/Social/ramen.webp,1.7777777777777777,Social,Social,
assets/images/artbook/Social/remix-c7f7a2ee-9c46-4532-8fe9-052c50d1cc0e.webp,1.3333333333333333,Social,Social,
assets/images/artbook/Social/smash_tornament.webp,1.3333333333333333,Social,Social,
assets/images/artbook/Social/starwars01.webp,1.3333333333333333,Social,Social,
assets/images/artbook/Social/starwars02.webp,1.3333333333333333,Social,Social,
assets/images/artbook/Social/vivid.webp,0.75,Social,Social,
